职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
C++软件开发工程师,广州家铭技术有限公司,1-1.5万·13薪,广州·黄埔区,2年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/140303692.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coCGsCYAVgADkGYVAxUzY.html
云原生研发测试工程师,软通动力信息技术（集团）股份有限公司,1.3-2.2万,北京,3-4年,大专,民营,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/hangzhou/147923418.html?s=sou_sou_soulb&t=0_0&req=2a9890a07b955e723ae35e3b5addd054,https://jobs.51job.com/all/coCW5QMlQ_BDxSPwZgAmM.html
运维开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/langfang/140870083.html?s=sou_sou_soulb&t=0_0&req=585b88ebe53a7335a5cd31df34cb39c1,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
车路协同算法工程师,上海豪亿信息科技有限公司,1.6-3万·14薪,上海,3-4年,大专,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/141738109.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
Senior Data Engineer,高知特信息技术（上海）有限公司 Cognizant Technology Solutions,2.4-3万·13薪,北京·朝阳区,5-7年,本科,外资（欧美）,1000-5000人,计算机软件,https://jobs.51job.com/beijing/147733423.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coUzBcPQBiBz0EYAFi.html
Python开发工程师,广州外宝电子商务有限公司,8千-1万,广州·荔湾区,2年,大专,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/113649350.html?s=sou_sou_soulb&t=0_0&req=3ba95d48f59b90a6f5d8b9a456ecbfc7,https://jobs.51job.com/all/coB2VQNANoBz4EYFQ-VTM.html
测试工程师,成都玖锦科技有限公司,8千-1万,成都,1年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/chengdu/139899077.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coAGVTNlM3VG5RPQdjBmc.html
ERP开发工程师,百芯智能制造科技（深圳）有限公司,1.3-1.6万,深圳·宝安区,3-4年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/131611829.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coVTZTPgNpVm4BZlY1AmM.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/144922069.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
软件开发工程师,四川多联实业有限公司,1.2-1.5万,成都,3-4年,本科,民营,500-1000人,建筑/建材/工程,https://jobs.51job.com/chengdu/148091169.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coBGEFZwNiATxUNwBrUTU.html
Python开发工程师,上海银欣高新技术发展股份有限公司,1-1.5万·13薪,上海,1年,本科,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/shanghai/147150644.html?s=sou_sou_soulb&t=0_0&req=1573007a3112c9d9418a1a8d80fd16ca,https://jobs.51job.com/all/coAmVcPFAyDzEBZwZh.html
游戏测试工程师,上海豪亿信息科技有限公司,1.2-2万·14薪,上海·徐汇区,2年,大专,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/141756402.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
小微子公司-风控数据分析师,海通恒信国际融资租赁股份有限公司,1.3-2.3万,上海·黄浦区,3-4年,本科,国企,1000-5000人,,https://jobs.51job.com/shanghai/137479260.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coAGQFYlE0AjpSPwdtUDQ.html
Python开发工程师,边辕视觉科技（上海）有限公司,1.5-2.5万,上海·闵行区,1年,本科,外资（非欧美）,少于50人,,https://jobs.51job.com/shanghai/145717878.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coVDdTNFM1AD4HYlQwAWY.html
Python爬虫工程师,广东红餐科技有限公司,1-1.5万,广州·海珠区,2年,本科,民营,50-150人,文字媒体/出版,https://jobs.51job.com/guangzhou/138318768.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coAWRSMlM4BT5RNgNhUD0.html
Python开发工程师,广州纳诺新材料科技有限公司,15-20万/年,广州,3-4年,本科,民营,500-1000人,汽车,https://jobs.51job.com/guangzhou/142220072.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coBWAGZANnUmpVMAxuXTE.html
ROS软件工程师,三一重工港机事业部,1.5-3万·16薪,珠海·金湾区,5-7年,本科,民营,1000-5000人,,https://jobs.51job.com/shanghai/148554979.html?s=sou_sou_soulb&t=0_1&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coCW1dO1A0DjNWMVc3UTw.html
高级软件测试工程师,上海御微半导体技术有限公司,1.5-2.5万·14薪,上海·浦东新区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/120825613.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coUTJdPQdgBTtUMgFhVTM.html
RPA流程自动化开发工程师,尚阳科技股份有限公司,7千-1万·13薪,广州·天河区,1年,大专,民营,150-500人,计算机硬件,https://jobs.51job.com/guangzhou/148461488.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coBWBcOwdgUm5UOARhXD0.html
Python开发工程师,深圳市道明科技有限公司,1.3-1.8万·13薪,深圳,2年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/148498838.html?s=sou_sou_soulb&t=0_0&req=f3fa43678f2b4504e238e667a2a80d32,https://jobs.51job.com/all/coBWRWOlU0DzAFYFEyUTM.html
高级软件工程师,四川创博云软信息技术有限公司,1.5-2.1万·13薪,成都·锦江区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/chengdu/143296171.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coAWQFZwdsBT5TP1Y0B2c.html
初级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,1.5-2.5万·14薪,北京·海淀区,1年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/140067892.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
Linux邮件系统开发管理,曼迪匹艾（北京）科技服务有限公司,1.5-3万,北京·通州区,1年,本科,民营,5000-10000人,学术/科研,https://jobs.51job.com/beijing/125646340.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coCW1WNQVmDzkEZQFmUDQ.html
点云算法工程师,小优智能科技（深圳）有限公司,1.5-3万,深圳·南山区,2年,本科,民营,50-150人,,https://jobs.51job.com/shenzhen/143695909.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coCWkAbAVlAzVVNwxrUD0.html
Python高开（英语流利/不外派/加班少）,中软国际科技服务有限公司,2.5-3.5万,上海·闵行区,5-7年,本科,合资,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/143236373.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coA2cCY1cxBj1UNlAyB2Y.html
深度学习模型优化工程师,上海肇观电子科技有限公司,2.5-5万·13薪,上海·浦东新区,5-7年,本科,民营,150-500人,计算机硬件,https://jobs.51job.com/shanghai/140654487.html?s=sou_sou_soulb&t=0_0&req=85b940759cd1d92ac58cd148e00987a0,https://jobs.51job.com/all/coAGUHalQ_BzpVNwVkUDE.html
Python/运维开发-新能源,深圳市同和信息技术有限公司,1.2-2万,上海·长宁区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/147977091.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coVjMFYF89ADtRPFc3BWQ.html
Python开发工程师,深圳市爱瑞古德科技有限公司,1-1.5万,深圳,1年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/148462487.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coVDVSNFY1VG4AbVQyB2I.html
Python开发工程师,上海阿拉丁生化科技股份有限公司,8千-1.5万,上海,2年,大专,已上市,150-500人,石油/化工/矿产/地质,https://jobs.51job.com/shanghai/117470884.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coAmZSNVcyBDxWNgZnBWY.html
算法工程师,鑫润数字创新（深圳）有限公司,2-4万,深圳·南山区,2年,硕士,外资（非欧美）,少于50人,计算机软件,https://jobs.51job.com/shenzhen/143547299.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coAmJcPwBkBjkDZgJgVTc.html
Python开发工程师,加绩（上海）科技服务有限公司,1.5-1.6万,上海,3-4年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147554952.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
Python后端工程师,慧灵科技（深圳）有限公司,1.5-2.2万,深圳·宝安区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/145885980.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVDFTPl87AzsEaVAxBWY.html
编程讲师（c++/python）,广州图灵教育科技有限公司,1.2-2万,广州·天河区,1年,本科,民营,50-150人,教育/培训/院校,https://jobs.51job.com/guangzhou/143391119.html?s=sou_sou_soulb&t=0_0&req=3ba95d48f59b90a6f5d8b9a456ecbfc7,https://jobs.51job.com/all/coCWoFZVM1BTlVNlc2Uj4.html
Python,广州灵思互联网科技股份有限公司,7千-1万,广州·天河区,2年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/148594923.html?s=sou_sou_soulb&t=0_0&req=3ba95d48f59b90a6f5d8b9a456ecbfc7,https://jobs.51job.com/all/coAWBTN1Q_Bz4BYAJhB2Q.html
数据统计员,四川省明信能源集团有限公司,1-2万·15薪,成都·高新区,3-4年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/chengdu/140185188.html?s=sou_sou_soulb&t=0_0&req=585b88ebe53a7335a5cd31df34cb39c1,https://jobs.51job.com/all/coCGwGawVmAThRNwRiB2E.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/chengdu/141385553.html?s=sou_sou_soulb&t=0_0&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
少儿编程老师,网易,8千-1.3万,广州·番禺区,1年,本科,已上市,10000人以上,互联网/电子商务,https://jobs.51job.com/guangzhou/143767885.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coA2YAYgBnAjkGagdtXDg.html
软件测试,上海博为峰信息技术有限公司,1.2-1.5万,上海·黄浦区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/143802557.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
ETL工程师,河北开诚绽放信息科技有限公司,7千-1.2万·13薪,北京·朝阳区,无需经验,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/jinan/146355684.html?s=sou_sou_soulb&t=0_0&req=e783832c5ed810f60e3a3ae7adca8abe,https://jobs.51job.com/all/coVTQAYlMwVWNVMANiBWg.html
Python高级开发工程师,深圳市奥肯特科技有限公司,1.2-2万,深圳·南山区,2年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147317676.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coAGVTN1YxU2sGa1E7Bmc.html
SSD测试开发工程师,深圳佰维存储科技股份有限公司,2-3.5万·15薪,深圳·南山区,3-4年,本科,已上市,1000-5000人,,https://jobs.51job.com/shenzhen/147670033.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coB2MHYlUxUm8AYlcyB2U.html
软件开发工程师,富士康科技集团,1-2万,深圳·龙华区,3-4年,本科,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141828592.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coUTEFaV8_AjwObAJiVTU.html
低频实验软件工程师,中国科学院上海天文台,1.5-2.5万,上海·徐汇区,2年,本科,事业单位,150-500人,教育/培训/院校,https://jobs.51job.com/shanghai/140491599.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coA2BRNQdnAz9WNwBiAGM.html
软件工程师-应用开发,上海曼恒数字技术股份有限公司,1.5-3万,上海,2年,本科,民营,150-500人,计算机硬件,https://jobs.51job.com/shanghai/137322429.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coAGRRMABnBz4Ha1Q_.html
技术支持工程师,瑞因生物科技（广州）有限公司,6千-1万,广州·黄埔区,2年,大专,民营,50-150人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/141349616.html?s=sou_sou_soulb&t=0_0&req=1530edf5ba9c6e93fa7fceadf4323357,https://jobs.51job.com/all/coUzZQMl81UWdTMgdlBmI.html
Meshing Developer,芯瑞微（上海）电子科技有限公司,2.5-5万,上海·浦东新区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/147113087.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coUjIHY1c3Az0PYgRiAW0.html
固件开发工程师,华润微电子有限公司—集成电路事业群,1.5-3万·15薪,上海·静安区,2年,本科,已上市,1000-5000人,,https://jobs.51job.com/shanghai/145108182.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coBWYFaV89VGxWMFQ3AmI.html
Python数据分析师-V3251C,欧泰普（上海）科技有限公司,8千-1.2万·13薪,上海·黄浦区,1年,本科,民营,150-500人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/146708265.html?s=sou_sou_soulb&t=0_0&req=4b6e9d6a6b6f7ee2ad7a16485bf89227,https://jobs.51job.com/all/coUTEFYANpADsBbA1sXTs.html
中高级Python开发工程师（NLP团队）,小i机器人,1.5-2.5万,上海,2年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shanghai/139877658.html?s=sou_sou_soulb&t=0_0&req=4b6e9d6a6b6f7ee2ad7a16485bf89227,https://jobs.51job.com/all/coBWEHZlA2DjkAbVY8VDQ.html
Data Analyst数据分析师,伊士曼化学品（南京）有限公司,3千及以下,上海,2年,本科,外资（欧美）,10000人以上,石油/化工/矿产/地质,https://jobs.51job.com/shanghai/141119024.html?s=sou_sou_soulb&t=0_0&req=a4ae02eb149f09d9fa7234cc4aa00bb6,https://jobs.51job.com/all/coVTZTPl45AT8CYlQ0B2c.html
AI工程师,盛趣信息技术（上海）有限公司,2-4万,上海·浦东新区,3-4年,本科,民营,1000-5000人,,https://jobs.51job.com/shanghai/143138854.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coUjEBZlI5UWYCZFMyVjU.html
算法实现资深工程师 (C/C++算法转换)(L2819),上海近观科技有限责任公司,2.5-3.5万·15薪,上海·宝山区,3-4年,硕士,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/141283940.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coA2JUMgdkBzEHawRiUDc.html
资源采集加工,北京智库泉数据处理有限责任公司,6-7.5千,北京·海淀区,2年,本科,国企,50-150人,,https://jobs.51job.com/beijing/140973867.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coAWUBYV88VWxSPgViVjc.html
爬虫工程师,上海数智博医疗器械科技有限公司,1.1-2万,上海·普陀区,2年,大专,国企,少于50人,医疗设备/器械,https://jobs.51job.com/shanghai/142139509.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coVTVUOAVuVWhTMARvUj8.html
上海技术支持工程师（视觉系统）,东莞市拓能电子科技有限公司,1-1.5万,上海,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/141339034.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coVTBcMARjUWsFYw1vAmM.html
中高级测试工程师,深圳市智慧海洋科技有限公司,1.3-2.2万·13薪,深圳·南山区,5-7年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/shenzhen/141376928.html?s=sou_sou_soulb&t=0_0&req=1058a90b96511d61aa372205bb2dd302,https://jobs.51job.com/all/coVTcBZgNiADxUOAxmUDY.html
高级软件开发项目管理工程师,联合汽车电子有限公司（UAES）,2.5-3.2万·17薪,上海·浦东新区,3-4年,本科,合资,5000-10000人,汽车,https://jobs.51job.com/shanghai/146911429.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coAWZSNlUyAD0EaARm.html
上海技术支持工程师（视觉系统）,东莞市拓能电子科技有限公司,1-1.5万,上海,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/141339034.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coVTBcMARjUWsFYw1vAmM.html
UE/3D引擎开发工程师,上海松川远亿机械设备有限公司,1.5-2.5万,上海·青浦区,3-4年,本科,合资,500-1000人,机械/设备/重工,https://jobs.51job.com/shanghai/143865987.html?s=sou_sou_soulb&t=0_0&req=38383e89b1d71dd0e0766b124b832d69,https://jobs.51job.com/all/coUjNXMlEzDjIGZFAz.html
数据分析师,广东泰迪智能科技股份有限公司,8-15万/年,广州·黄埔区,2年,本科,民营,150-500人,教育/培训/院校,https://jobs.51job.com/guangzhou/144648220.html?s=sou_sou_soulb&t=0_0&req=7325a2f1e944b7f91e9203caf8b8188f,https://jobs.51job.com/all/coA2FcOANoBjoEaFEzVzc.html
福田院-电子工程师,香港中文大学深圳研究院,1-1.8万,深圳·福田区,3-4年,本科,事业单位,50-150人,学术/科研,https://jobs.51job.com/shenzhen/143909962.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coUzNTP184VG4CZgRlUzY.html
量化交易研究员,上海骐骏投资发展有限公司,1.2-2.4万·13薪,上海,3-4年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/shanghai/143175581.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coAGRcMAJpATsHZlcw.html
FPGA工程师,广东人工智能与先进计算研究院,1.2-2.2万·13薪,广州·黄埔区,3-4年,本科,事业单位,150-500人,学术/科研,https://jobs.51job.com/guangzhou/147307778.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coUzAFZlQ3ADpRM1M0BmE.html
