,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
648,中高级Java开发工程师（上海银行核心系统）,神州数码信息服务股份有限公司,8750.0,上海·浦东新区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/145154149.html?s=sou_sou_soulb&t=0_0&req=c77a2612d953205784c7bd898d55034f,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
649,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/chifeng/141055953.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
650,(知名港企+Mongo DB）资深Java开发,深圳市网新新思软件有限公司,3000.0,深圳·南山区,10年以上,大专,已上市,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/148377198.html?s=sou_sou_soulb&t=0_0&req=15ac7c0e655bcb5a4b0d629e645816b7,https://jobs.51job.com/all/coA2ZcP1I1U2QAZwRlBmQ.html
651,Java前端开发工程师,广州三杰信息科技有限公司,9500.0,广州·天河区,2年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/147654356.html?s=sou_sou_soulb&t=0_0&req=b294dbb671d1357e75948572747522db,https://jobs.51job.com/all/coA2FQMwNnUWcEZgxnUzA.html
652,Java开发工程师,东莞市恒亚罗斯计算机科技有限公司,7500.0,东莞·虎门镇,2年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/144651565.html?s=sou_sou_soulb&t=0_1&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coUjdXMABjDjRRNgRhUz4.html
653,对日项目经理（Java方向）,北京政通仁和建材有限公司,17500.0,嘉兴·秀洲区,8-9年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/132440009.html?s=sou_sou_soulb&t=0_1&req=0cf920944cc8982e3b473981bfc83d14,https://jobs.51job.com/all/coVTZUMwBmVGsGYAJhUzE.html
654,java组长,上海金亥通信设备有限公司,17500.0,上海,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147359054.html?s=sou_sou_soulb&t=0_0&req=c77a2612d953205784c7bd898d55034f,https://jobs.51job.com/all/coBmNSPwBkBjBVNVQ3BWQ.html
655,中级Java开发工程师（双休）,广州康铭信息科技有限公司,12500.0,广州·天河区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/141598935.html?s=sou_sou_soulb&t=0_0&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coBWVQMl47AT8PagBlUDE.html
656,Java开发,奥解思信息技术（上海）有限公司,9300.0,上海·浦东新区,2年,本科,外资（欧美）,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148383215.html?s=sou_sou_soulb&t=0_0&req=4e29776927a4a9fd3a6f8a546724a6a1,https://jobs.51job.com/all/coBGBXMV89AD5UNVY8AmI.html
657,资深Java开发工程师,广东高远科技有限公司,12000.0,深圳·龙岗区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/148151231.html?s=sou_sou_soulb&t=0_0&req=4a635284faadfc8591d13f7158bbeae4,https://jobs.51job.com/all/coB2ZQMAVgBztWMANhBWY.html
658,Java开发工程师,上海东方泵业（集团）有限公司,17500.0,上海·宝山区,3-4年,本科,民营,1000-5000人,机械/设备/重工,https://jobs.51job.com/shanghai/147610769.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coB2AHYlU0BT5WNFQ2UDU.html
659,java web工程师,上海姚际信息科技有限公司,9000.0,上海·徐汇区,2年,本科,民营,,互联网/电子商务,https://jobs.51job.com/shanghai/143207418.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coB2cGZVQwAzVSMwZiB2o.html
660,Java开发工程师,四川三德信息技术有限责任公司,9000.0,成都,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/chengdu/148023812.html?s=sou_sou_soulb&t=0_0&req=87dd3fddbb2535f36fd0010035b96167,https://jobs.51job.com/all/coA2ZTMQBmUmgDbwZiVTY.html
661,Java架构师(J10384),深圳昂楷科技有限公司,3500.0,深圳,8-9年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/127709968.html?s=sou_sou_soulb&t=0_0&req=b294dbb671d1357e75948572747522db,https://jobs.51job.com/all/coUzZTNQNkDzQFZlcxUzQ.html
662,Java后端开发工程师,华通科技有限公司,15000.0,深圳·南山区,5-7年,本科,民营,500-1000人,,https://jobs.51job.com/shenzhen/143461975.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coVTEFaFU1VG5UNgFqVzA.html
663,后端Java开发工程师-容器云技术,天津市凯格咨询有限公司,4500.0,北京·朝阳区,无需经验,本科,民营,,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/146920388.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coAmNQMgVjDjIFZAVmBWc.html
664,Java开发工程师,深圳市双佳医疗科技有限公司,15500.0,深圳·南山区,5-7年,本科,民营,150-500人,计算机硬件,https://jobs.51job.com/shenzhen/132408735.html?s=sou_sou_soulb&t=0_0&req=fd207bc75a2adde59062e13635be6b70,https://jobs.51job.com/all/coBWdQNQJpVGIFaARvAGY.html
665,Java开发工程师,北京网安通达科技有限公司,11500.0,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/xian/146260518.html?s=sou_sou_soulb&t=0_0&req=d4b0bcc98528598f00b715aef49e27a2,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
666,Java开发工程师,北京网安通达科技有限公司,11500.0,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/tangshan/146260511.html?s=sou_sou_soulb&t=0_0&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
667,Java开发工程师（初中级）,北京商联在线科技有限公司,12500.0,上海·浦东新区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/139896992.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coAGMAYgJpDzcCYQZnUjU.html
668,Java开发工程师,上海赢崧企业管理咨询有限公司,17500.0,上海·静安区,3-4年,大专,外资（欧美）,500-1000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/136482009.html?s=sou_sou_soulb&t=0_0&req=ad98f152e2621ab16fd08555bfdcafe1,https://jobs.51job.com/all/coVDRSMQdjDjRVMAZhVjU.html
669,Java开发,广州野马电子科技有限公司,10500.0,广州·荔湾区,3-4年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/136860418.html?s=sou_sou_soulb&t=0_0&req=3f2a3f0c50725a2b6d6f2289ae628ea9,https://jobs.51job.com/all/coUjJQPFQyUWkBYVc1VDE.html
670,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/jinzhong/141296645.html?s=sou_sou_soulb&t=0_0&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
671,初级Java开发工程师,上海碧蔓智能科技有限公司,12500.0,上海·闵行区,1年,大专,民营,少于50人,建筑/建材/工程,https://jobs.51job.com/shanghai/140938657.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coUjBSPwBmDzkPaAdiXT8.html
672,Java高级软件开发工程师,上海亿业网络科技发展有限公司,9000.0,上海·浦东新区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/shanghai/58729810.html?s=sou_sou_soulb&t=0_0&req=0cf920944cc8982e3b473981bfc83d14,https://jobs.51job.com/all/coCGxUMARkUmUHYVMyAGY.html
673,高级Java开发工程师,北京铁道工程机电技术研究所股份有限公司,8750.0,北京·海淀区,3-4年,硕士,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/144637760.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coAmZUNgBjVWhTN1c9B2s.html
674,高级Java工程师,广州紫麦科技有限公司,17500.0,广州·黄埔区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145978140.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
675,Java开发/双休/五险一金,深圳市睿服科技有限公司,14000.0,广州·海珠区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/147132488.html?s=sou_sou_soulb&t=0_0&req=6962cd81fa568c9b431bf8dbd3c814cb,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
676,Java后端开发工程师,字节跳动,4500.0,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/132689528.html?s=sou_sou_soulb&t=0_0&req=fdf83dd4d22ac15abb828332ce3f5cca,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
677,后端Java开发工程师 （懂Python，大平台）,上海华腾软件系统有限公司,17000.0,深圳,5-7年,本科,已上市,500-1000人,,https://jobs.51job.com/shenzhen/147991491.html?s=sou_sou_soulb&t=0_0&req=db46b4e685f4551b5cae1de78daf2e9b,https://jobs.51job.com/all/coCWwBbVMzVmlUM1MwB2A.html
678,高级/资深Java开发工程师-飞书企业应用,字节跳动,3250.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/123644659.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
679,JAVA研发技术经理,北京嘉士宝科技有限公司,8750.0,北京·朝阳区,3-4年,大专,民营,少于50人,电气/电力/水利,https://jobs.51job.com/beijing/138044708.html?s=sou_sou_soulb&t=0_0&req=272453eb61345482028563c7463dac90,https://jobs.51job.com/all/coBmNdOl89U24OaFYyUTE.html
680,JAVA开发工程师(147581)13薪起有补贴 日语必须,上海艾杰飞人力资源有限公司,12000.0,上海,3-4年,大专,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/143892888.html?s=sou_sou_soulb&t=0_0&req=ba65ffd7706ccf583750f5245f7a7c82,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
681,Java高级开发工程师,成都道可名康医学检验实验室有限公司,8750.0,成都·金牛区,8-9年,本科,民营,500-1000人,医疗设备/器械,https://jobs.51job.com/chengdu/146743816.html?s=sou_sou_soulb&t=0_0&req=15ac7c0e655bcb5a4b0d629e645816b7,https://jobs.51job.com/all/coVDQGa145BjwObAFlXTo.html
682,中高级Java开发工程师（上海银行核心系统）,神州数码信息服务股份有限公司,8750.0,上海·浦东新区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/145154149.html?s=sou_sou_soulb&t=0_0&req=5f04758f8da62f2bc90f48e6fc0af153,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
683,国企Java开发工程师13K+双休,佰聆数据股份有限公司北京分公司,12000.0,广州·黄埔区,3-4年,本科,民营,500-1000人,,https://jobs.51job.com/guangzhou/148426549.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coBmVSMVUzAj4CZFY0AWI.html
684,Java开发工程师,北京网安通达科技有限公司,7500.0,北京,无需经验,,民营,,计算机软件,https://jobs.51job.com/beijing/145716251.html?s=sou_sou_soulb&t=0_0&req=87dd3fddbb2535f36fd0010035b96167,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
685,Java中级开发工程师（广州）,凯通科技股份有限公司,12500.0,广州·黄埔区,2年,本科,民营,150-500人,,https://jobs.51job.com/guangzhou/146447319.html?s=sou_sou_soulb&t=0_0&req=0cf920944cc8982e3b473981bfc83d14,https://jobs.51job.com/all/coBmEBZVczDjUHZwNm.html
686,Java项目经理,北京嘉士宝科技有限公司,25000.0,北京·朝阳区,5-7年,本科,民营,少于50人,电气/电力/水利,https://jobs.51job.com/beijing/68510721.html?s=sou_sou_soulb&t=0_0&req=25695d8053e7e3885d4e4dbda33a7ea2,https://jobs.51job.com/all/coBmNdOl89U24OaFYyUTE.html
687,高级Java开发工程师（致医健康）(职位编号：LZHR401),朗致集团有限公司,2750.0,北京,5-7年,本科,民营,10000人以上,多元化业务集团公司,https://jobs.51job.com/beijing/122317437.html?s=sou_sou_soulb&t=0_0&req=6962cd81fa568c9b431bf8dbd3c814cb,https://jobs.51job.com/all/coUzcGZQdlDzkBYgZgVjc.html
688,Java开发工程师,加绩（上海）科技服务有限公司,2650.0,上海·浦东新区,8-9年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/147594309.html?s=sou_sou_soulb&t=0_0&req=6962cd81fa568c9b431bf8dbd3c814cb,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
689,Java软件工程师,上海全自配业智能科技有限公司,8750.0,上海·宝山区,3-4年,本科,民营,,医疗设备/器械,https://jobs.51job.com/shanghai/147458094.html?s=sou_sou_soulb&t=0_0&req=db46b4e685f4551b5cae1de78daf2e9b,https://jobs.51job.com/all/coBmcHZFQ0Aj4BZgxpUjE.html
690,Java软件工程师,上海融德机电工程设备有限公司,15500.0,上海·浦东新区,3-4年,大专,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/shanghai/145464349.html?s=sou_sou_soulb&t=0_0&req=db46b4e685f4551b5cae1de78daf2e9b,https://jobs.51job.com/all/coUTVUN1c3U2kPaFczXTk.html
691,高级Java工程师（美的项目）,纬创软件（武汉）有限公司,17500.0,佛山·顺德区,5-7年,本科,外资（非欧美）,5000-10000人,计算机软件,https://jobs.51job.com/guangzhou/148404410.html?s=sou_sou_soulb&t=0_1&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coBWQFY1AzDjIBYVcz.html
692,Java开发工程师（智能交通项目）,仁卅信息科技（上海）有限公司,11500.0,上海,2年,大专,外资（非欧美）,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/146290162.html?s=sou_sou_soulb&t=0_0&req=c77a2612d953205784c7bd898d55034f,https://jobs.51job.com/all/coCG1VNANhBjgHYwVjVDY.html
693,Java开发工程师,中讯志远（武汉）科技有限公司,12500.0,上海·浦东新区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/115191500.html?s=sou_sou_soulb&t=0_0&req=15ac7c0e655bcb5a4b0d629e645816b7,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
694,Java中级开发工程师（LLCT）,运易通科技有限公司,12500.0,广州·黄埔区,3-4年,本科,国企,150-500人,交通/运输/物流,https://jobs.51job.com/guangzhou/146226420.html?s=sou_sou_soulb&t=0_0&req=fd207bc75a2adde59062e13635be6b70,https://jobs.51job.com/all/coUTJQNwRlVWhWMgFiUzI.html
695,Java 开发工程师（可接受优秀毕业生）,周生生（中国）商业有限公司,7500.0,广州,2年,本科,外资（非欧美）,5000-10000人,批发/零售,https://jobs.51job.com/guangzhou/147426285.html?s=sou_sou_soulb&t=0_0&req=d4b0bcc98528598f00b715aef49e27a2,https://jobs.51job.com/all/coCGsAZgBrAjQOYgJh.html
696,Java开发工程师,内蒙古钛驰新迪商务有限公司,11500.0,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shijiazhuang/141354392.html?s=sou_sou_soulb&t=0_0&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
697,技术经理（C#/Java/全栈）,广东星层建筑科技股份有限公司,9750.0,广州·海珠区,5-7年,本科,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/guangzhou/139158798.html?s=sou_sou_soulb&t=0_0&req=50958b5f22fb865edfb4d8a72fc9be47,https://jobs.51job.com/all/coUTRTP181DzVVMgZmBWg.html
698,Java开发工程师,佳思德科技（深圳）有限公司,12500.0,深圳,3-4年,本科,外资（非欧美）,150-500人,医疗设备/器械,https://jobs.51job.com/shenzhen/145584940.html?s=sou_sou_soulb&t=0_0&req=ad98f152e2621ab16fd08555bfdcafe1,https://jobs.51job.com/all/coCGxcP1ExADlSM1E0BmU.html
699,JAVA微服务开发,成都拓达聚思力信息技术有限公司,17500.0,成都,3-4年,本科,外资（欧美）,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/130079745.html?s=sou_sou_soulb&t=0_0&req=3f2a3f0c50725a2b6d6f2289ae628ea9,https://jobs.51job.com/all/coBWJWNVU2BzBWMQBjVzY.html
700,高级Java开发工程师（珠海）,广州南天电脑系统有限公司,8750.0,珠海·香洲区,5-7年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/134214588.html?s=sou_sou_soulb&t=0_1&req=85d52fc0f25382cd53f81a05bfa4c1cf,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
701,Java开发工程师,点奇互联（北京）科技有限公司,11500.0,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/lanzhou/141296714.html?s=sou_sou_soulb&t=0_0&req=683ade698e375f1b174d71382563b5e0,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
702,初级Java开发工程师,上海碧蔓智能科技有限公司,12500.0,上海·闵行区,1年,大专,民营,少于50人,建筑/建材/工程,https://jobs.51job.com/shanghai/140938657.html?s=sou_sou_soulb&t=0_0&req=4527c7a5da1b85c706fbdaa02448069d,https://jobs.51job.com/all/coUjBSPwBmDzkPaAdiXT8.html
703,Java开发工程师,达丰兆茂投资集团有限公司,10500.0,上海·闵行区,5-7年,大专,合资,50-150人,金融/投资/证券,https://jobs.51job.com/shanghai/119531136.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coUTVSNgRiVWJRMwRmBWg.html
704,中级Java开发工程师,数安时代科技股份有限公司,13500.0,广州·越秀区,3-4年,本科,国企,150-500人,计算机软件,https://jobs.51job.com/guangzhou/146365914.html?s=sou_sou_soulb&t=0_0&req=bf9b1ab449f243798957d7624151cdc9,https://jobs.51job.com/all/coVjJUNVIxBTNWOg1oXDg.html
705,Java开发工程师,深圳市都市交通规划设计研究院有限公司,15000.0,深圳·南山区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/142084777.html?s=sou_sou_soulb&t=0_0&req=b294dbb671d1357e75948572747522db,https://jobs.51job.com/all/coBGZVOQNiVmAAZ1Q-UDM.html
706,java开发工程师（转行2年左右）,上海复深蓝软件股份有限公司,12000.0,上海·浦东新区,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/146989478.html?s=sou_sou_soulb&t=0_0&req=6962cd81fa568c9b431bf8dbd3c814cb,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
707,Java开发工程师,广东阿尔创通信技术股份有限公司,16000.0,广州,3-4年,本科,已上市,150-500人,通信/电信运营、增值服务,https://jobs.51job.com/guangzhou/125921275.html?s=sou_sou_soulb&t=0_0&req=58733cd9603276999a47dfd3c6789f86,https://jobs.51job.com/all/coVTEGY1Y8DzcCZgdjVTE.html
708,Java开发组长,京北方信息技术股份有限公司广州分公司,32500.0,珠海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/148227528.html?s=sou_sou_soulb&t=0_1&req=ba65ffd7706ccf583750f5245f7a7c82,https://jobs.51job.com/all/coAmZXNFc9BzoAbFQzUTU.html
709,JAVA工程师+双休五险一金,广州微木供应链管理有限责任公司,8000.0,广州·番禺区,2年,本科,民营,50-150人,,https://jobs.51job.com/guangzhou/144994397.html?s=sou_sou_soulb&t=0_0&req=ba65ffd7706ccf583750f5245f7a7c82,https://jobs.51job.com/all/coVDRWNVM2UmxRNFcwAGY.html
