,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
344,安全员（交安C证，高速公路）,深圳中瑞建工集团有限公司,9000.0,金华·东阳市,2年,大专,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/shenzhen/146342889.html?s=sou_sou_soulb&t=0_1&req=057a0014ba1c4b8db0babd9cab5b133b,https://jobs.51job.com/all/coCWkGalc0U25VNwJjB2A.html
345,Linux C软件工程师,上海金电网安科技有限公司,10500.0,上海·浦东新区,1年,大专,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/134988471.html?s=sou_sou_soulb&t=0_0&req=c3bff4886f7a8d21e897d04a6d19b83a,https://jobs.51job.com/all/coBmFVNlI2BDhSNAJh.html
346,（校招）C/C++工程师_成都,新讯数字科技（杭州）有限公司,7500.0,成都,无需经验,本科,民营,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/chengdu/146495518.html?s=sou_sou_soulb&t=0_0&req=c3bff4886f7a8d21e897d04a6d19b83a,https://jobs.51job.com/all/coUjdUM1IzBjlWM1c2BmI.html
347,薪酬福利负责人（C&B Lead）,华珵（广州）国际贸易有限公司,3650.0,广州·天河区,10年以上,本科,民营,1000-5000人,贸易/进出口,https://jobs.51job.com/guangzhou/147436364.html?s=sou_sou_soulb&t=0_0&req=80f33703535f142e7c908e9f610b762e,https://jobs.51job.com/all/coA2NRM1YzDjRTNFY8UzE.html
348,C端产品采购,四川省利拓汽配有限公司,6500.0,成都·青羊区,无需经验,本科,国企,50-150人,贸易/进出口,https://jobs.51job.com/chengdu/146486384.html?s=sou_sou_soulb&t=0_0&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coA2FRMAVkU2lVNANgAWA.html
349,急招安全员（持安全员C证）,深圳市景泰建设集团有限公司,5250.0,深圳·宝安区,3-4年,高中,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/shenzhen/121969404.html?s=sou_sou_soulb&t=0_0&req=fc4a348f0feaf545d0b9207dea12dd64,https://jobs.51job.com/all/coBGEGZF87ADYBYwFhXT0.html
350,C照货运司机配送不装卸,智诚物流供应链（深圳）有限公司,10750.0,深圳·龙岗区,无需经验,初中及以下,民营,,贸易/进出口,https://jobs.51job.com/shenzhen/147717324.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coAmNRN1QxVGMEaQRiVjM.html
351,保底1万免费住宿招C证司机,苏州微微行汽车服务有限公司,12500.0,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/xiangtan/140462104.html?s=sou_sou_soulb&t=0_0&req=604a3d85d568b6cdc33ac3b6ef4eb742,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
352,C/C++软件研发工程师,云涌科技,15000.0,北京·海淀区,1年,本科,已上市,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/130237388.html?s=sou_sou_soulb&t=0_0&req=593ca4ca41ede39453f7bd82bdf78da4,https://jobs.51job.com/all/coAmYFaARiDzFVM1A1B2Q.html
353,C/C++应用层开发工程师,上海介方信息技术有限公司,8750.0,上海·闵行区,2年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/shanghai/144364929.html?s=sou_sou_soulb&t=0_0&req=8dd5e31fc6178c4dab168378fa3b39c1,https://jobs.51job.com/all/coAGICZQBkVW0BZVAzAGE.html
354,品牌服务执行专员,85度c,7000.0,上海·长宁区,1年,大专,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/148040951.html?s=sou_sou_soulb&t=0_0&req=ab38563309633d1a20ff28c81068f1e2,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
355,C语言开发工程师,中软国际科技服务有限公司,17500.0,深圳·福田区,5-7年,本科,合资,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147721371.html?s=sou_sou_soulb&t=0_0&req=08b8a9d09a4a0c8c07885974310513ec,https://jobs.51job.com/all/coA2cCY1cxBj1UNlAyB2Y.html
356,C/C++软件工程师（上位机）,广州雅敦医疗科技有限公司,12500.0,广州·增城区,2年,本科,合资,50-150人,医疗设备/器械,https://jobs.51job.com/guangzhou/137282948.html?s=sou_sou_soulb&t=0_0&req=c9d9113b4284e34232fae88cf3ac21a5,https://jobs.51job.com/all/coUjAFYQJkUmUDYlc9BWM.html
357,c/c++软件开发,上海网擎信息系统有限公司,9500.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/chengdu/146822199.html?s=sou_sou_soulb&t=0_0&req=83b3ecc20bd0eb2adc8bca9e768aeff5,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
358,C/C++软件开发工程师,深圳市艾美斯信息技术有限公司,10000.0,深圳,3-4年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147968164.html?s=sou_sou_soulb&t=0_0&req=4924ec68242ca619d6b4a0c7f7dcd246,https://jobs.51job.com/all/coCGhWM140UW8DZFM5VTA.html
359,不押不扣不租C照小货车司机,广州市润达物流有限公司,13500.0,广州·白云区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/146838160.html?s=sou_sou_soulb&t=0_0&req=51114fdc85498766b42bdc2b62122feb,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
360,C/C++开发工程师,四川国软科技集团有限公司,12500.0,成都·金牛区,5-7年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/142539376.html?s=sou_sou_soulb&t=0_0&req=9d02555ffcf2f85365b5b1fef7c3305d,https://jobs.51job.com/all/coAGNVMwBjBzgDZVY3BWQ.html
361,Linux嵌入式开发工程师（C/C++）,通维数码科技（上海）有限公司,16000.0,上海,2年,本科,外资（欧美）,150-500人,计算机软件,https://jobs.51job.com/shanghai/113034711.html?s=sou_sou_soulb&t=0_0&req=6c2ea572c113f4b70e48ac0ee243be3a,https://jobs.51job.com/all/coVTJcOAdsU2UGZQxmVDk.html
362,C照平台直营专车司机,成都佳御和商务服务有限公司,10000.0,成都·金牛区,3-4年,,民营,,新能源,https://jobs.51job.com/chengdu/146844357.html?s=sou_sou_soulb&t=0_0&req=4186edbe229e1051294b00fb0da078a2,https://jobs.51job.com/all/coUzIAZgBjBDxSMA1vB2Y.html
363,城际水果、鲜花配送司机C牌即可,深圳市易航实业运输有限公司,11500.0,深圳·福田区,无需经验,,民营,少于50人,,https://jobs.51job.com/shenzhen/144188947.html?s=sou_sou_soulb&t=0_0&req=cf3ce71d3d7d093a5fb9c1f1d93bc450,https://jobs.51job.com/all/coVDVRNlUxAj1RMQZjBWM.html
364,曹C司机周结收入高,广州联集科技有限公司,7650.0,广州·白云区,无需经验,,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/141859321.html?s=sou_sou_soulb&t=0_0&req=81dac131877460174d4c23aa60451bf2,https://jobs.51job.com/all/coUjMHY1M3BjkHZlc1Uz4.html
365,C/C++开发工程师,广州长鹏光电科技有限公司,12500.0,广州·番禺区,2年,本科,民营,150-500人,计算机硬件,https://jobs.51job.com/guangzhou/145710792.html?s=sou_sou_soulb&t=0_0&req=21e302dffbd27a3beedec3c4aaa0e9b9,https://jobs.51job.com/all/coUzNdPlUzU2QCbgxnVDQ.html
366,厂务经理,85度c,17500.0,上海·徐汇区,8-9年,本科,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/143284725.html?s=sou_sou_soulb&t=0_0&req=b5c5b5e02b4673ab3cac72ee7d78cb8b,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
367,安全员/装修/C证,华泱建筑（广州）有限公司,7500.0,广州·黄埔区,2年,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/guangzhou/143821689.html?s=sou_sou_soulb&t=0_0&req=057a0014ba1c4b8db0babd9cab5b133b,https://jobs.51job.com/all/coCWlQNwViBj4AYwdkVzY.html
368,Overseas HRBP--- C & B,富士康科技集团准时达供应链管理(深圳总部),20000.0,深圳·龙华区,3-4年,本科,外资（非欧美）,5000-10000人,贸易/进出口,https://jobs.51job.com/shenzhen/133141463.html?s=sou_sou_soulb&t=0_0&req=c3bff4886f7a8d21e897d04a6d19b83a,https://jobs.51job.com/all/coVDFWNQRmVm1RNlcxVDM.html
369,C/C++初级软件工程师,格尔软件股份有限公司,12500.0,上海·静安区,1年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/135161328.html?s=sou_sou_soulb&t=0_0&req=6d4893b8114bc8fffaba7d9f4d55f3d1,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
370,C/C++ 软件开发工程师,上海仪博仪器有限公司,15000.0,上海·闵行区,2年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/145102433.html?s=sou_sou_soulb&t=0_0&req=c8ab29ff7f0d6d7093f7e5c8297dc27a,https://jobs.51job.com/all/coAmddPFczUWsBZg1nAWM.html
371,C证驾驶员（公司配车）,哼哈出行（广州）网约车服务有限公司,12500.0,广州·白云区,无需经验,,民营,50-150人,汽车,https://jobs.51job.com/guangzhou/140807657.html?s=sou_sou_soulb&t=0_0&req=c8ab29ff7f0d6d7093f7e5c8297dc27a,https://jobs.51job.com/all/coAWFUNVc0DjcFYFMzUjA.html
372,沙井维达纸巾厂招c照配送员,深圳市领速物流供应链管理有限公司,10250.0,深圳·宝安区,1年,,民营,,金融/投资/证券,https://jobs.51job.com/shenzhen/144725152.html?s=sou_sou_soulb&t=0_0&req=c8ab29ff7f0d6d7093f7e5c8297dc27a,https://jobs.51job.com/all/coCWhVMFEzBDoCb1ExUzA.html
373,财务助理,85度c,6000.0,上海·徐汇区,1年,大专,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/144102547.html?s=sou_sou_soulb&t=0_0&req=84567c76839df5ca30804766dc95bba9,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
374,C/C++开发工程师(流媒体与视频),维坤智能科技（上海）有限公司,8750.0,上海·徐汇区,2年,本科,民营,50-150人,电气/电力/水利,https://jobs.51job.com/shanghai/122921157.html?s=sou_sou_soulb&t=0_0&req=fc4a348f0feaf545d0b9207dea12dd64,https://jobs.51job.com/all/coCWsGYlM5ATYPaFcw.html
375,C照货运司机固定货源+保底,上海辰典国际物流有限公司,12500.0,上海·奉贤区,1年,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147201437.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coBGVTMVU0ADsBYlQ1VDg.html
376,C/C++开发工程师,武汉征原电气有限公司,8500.0,北京,1年,大专,民营,500-1000人,机械/设备/重工,https://jobs.51job.com/wuhan/145621498.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coUzZTNlMwDzdRPAxsUjA.html
377,急聘司机C照6000底薪+提成+社保+包吃住,四川野兔供应链管理有限公司,7900.0,成都·新都区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/chengdu/147856111.html?s=sou_sou_soulb&t=0_0&req=8dd5e31fc6178c4dab168378fa3b39c1,https://jobs.51job.com/all/coAGFTMFM3U24OawFnUj4.html
378,应用工程师,广州微嵌标识科技有限公司,15000.0,广州·黄埔区,2年,大专,民营,50-150人,机械/设备/重工,https://jobs.51job.com/guangzhou/136201421.html?s=sou_sou_soulb&t=0_0&req=08b8a9d09a4a0c8c07885974310513ec,https://jobs.51job.com/all/coB2VXOlU_Az9UMgdtVDM.html
379,高级iOS客户端开发工程师,中银信息技术服务（深圳）有限公司,12000.0,深圳·罗湖区,8-9年,本科,外资（非欧美）,150-500人,银行,https://jobs.51job.com/shenzhen/143466251.html?s=sou_sou_soulb&t=0_0&req=0cefffa46bb86e8e94000b688a5c94d1,https://jobs.51job.com/all/coCGwHalIzBzlSN1Y9.html
380,C/C++开发工程师,北京聘多多科技有限公司,9000.0,成都,1年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/141533666.html?s=sou_sou_soulb&t=0_0&req=1654f24c7feb3535608bddb3bed897ea,https://jobs.51job.com/all/coVjZQNFMxBTkDZgBiB2I.html
381,C/C++嵌入式开发工程师,深圳市麦斯杰网络有限公司,9000.0,深圳·南山区,3-4年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/145923486.html?s=sou_sou_soulb&t=0_0&req=cb0eabd808a170857b71b75803be088a,https://jobs.51job.com/all/coAWNdMAJlDzUObAZsUTA.html
382,C/C++开发工程师,广州市钛码电子科技有限公司,11500.0,广州·黄埔区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/129974641.html?s=sou_sou_soulb&t=0_0&req=74d18df95e8bc16d130e86153dfe8774,https://jobs.51job.com/all/coAmdWNgVjATsBZQ1qB2E.html
383,PKI开发工程师,龙杰科技（深圳）有限公司,12500.0,深圳·福田区,2年,大专,外资（非欧美）,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/125702996.html?s=sou_sou_soulb&t=0_0&req=76e0a8dedcc9efcfded3503be0185846,https://jobs.51job.com/all/coCW1cMFExAj4BYgVvVDg.html
384,EP RD 电子开发工程师 上海金山,西门子(中国)有限公司 SLC (A&C),17500.0,上海,5-7年,本科,外资（欧美）,,金融/投资/证券,https://jobs.51job.com/shanghai/147446840.html?s=sou_sou_soulb&t=0_0&req=9be332daa26b50c609f191dffbd6e81f,https://jobs.51job.com/all/coBWFUNQdkBDJVMQBnVDA.html
385,嵌入式开发工程师,东莞市天蓝智能装备有限公司,15000.0,东莞·塘厦镇,3-4年,本科,民营,150-500人,机械/设备/重工,https://jobs.51job.com/shenzhen/140538221.html?s=sou_sou_soulb&t=0_1&req=315c458a8649d77ab50cdcd521832ff8,https://jobs.51job.com/all/coVDEAbVE0UWYPb1cwVDQ.html
386,中级Linux C/C++应用软件开发 (MJ000349),中国电子科技网络信息安全有限公司,15500.0,成都,1年,本科,国企,5000-10000人,互联网/电子商务,https://jobs.51job.com/chengdu/146313345.html?s=sou_sou_soulb&t=0_0&req=3ec5b5b80849dbb04910c67e86283314,https://jobs.51job.com/all/coBmMHZFMzBz0CYlQxUjA.html
387,高级软件工程师（上海）,上海优控科技有限公司,3500.0,上海,2年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/44904606.html?s=sou_sou_soulb&t=0_0&req=44ca58556d71fef6a8449ba4f3b726d0,https://jobs.51job.com/all/coVDMCbwVuBz8EZw1oBWg.html
388,急招C照小货车司机,广州市润达物流有限公司,13500.0,广州·海珠区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/147298148.html?s=sou_sou_soulb&t=0_0&req=2a6aa00f56f527d2f4b14bf782dcc07c,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
389,C/C++软件研发工程师,成都卓影科技股份有限公司,8750.0,成都,3-4年,本科,民营,150-500人,通信/电信运营、增值服务,https://jobs.51job.com/chengdu/105633021.html?s=sou_sou_soulb&t=0_0&req=c8ab29ff7f0d6d7093f7e5c8297dc27a,https://jobs.51job.com/all/coVjIGawNiVWgOY1M5VTE.html
390,高级Linux C/C++开发工程师,上海阅维科技股份有限公司,9500.0,上海·静安区,,,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shanghai/107044110.html?s=sou_sou_soulb&t=0_0&req=d56bf483b96eed08c6190907ecb028ea,https://jobs.51job.com/all/coVTECblU3UW0CYwZtVjE.html
391,c/c++软件开发,上海网擎信息系统有限公司,9500.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/hefei/146822207.html?s=sou_sou_soulb&t=0_0&req=708085d49f98647af57e1db05b6aa846,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
392,C/C++开发工程师,上海交通大学四川研究院,11500.0,成都·青羊区,2年,本科,事业单位,50-150人,教育/培训/院校,https://jobs.51job.com/chengdu/144189274.html?s=sou_sou_soulb&t=0_0&req=fc4a348f0feaf545d0b9207dea12dd64,https://jobs.51job.com/all/coVDdQMVA2ADkBZlcxVzE.html
393,C/C++软件工程师,深圳市极致汇仪科技有限公司,8750.0,深圳·宝安区,1年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/128491497.html?s=sou_sou_soulb&t=0_0&req=37385b8797fb18b99ee25cf60d868a9b,https://jobs.51job.com/all/coUjFQMlMwUWZSPgVmUj8.html
394,日薪600+ C照货运司机 高薪+稳定+自由,广州市润达物流有限公司,13500.0,广州·番禺区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/146031470.html?s=sou_sou_soulb&t=0_0&req=7273dad172830641c847d00a57dff3a0,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
395,C/C++开发工程师,广州市钛码电子科技有限公司,11500.0,广州·黄埔区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/129974641.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coAmdWNgVjATsBZQ1qB2E.html
396,体系工程师,C&D Technologies美国西恩迪技术有限公司,7000.0,徐州,3-4年,本科,外资（欧美）,500-1000人,机械/设备/重工,https://jobs.51job.com/shanghai/90527853.html?s=sou_sou_soulb&t=0_1&req=c200f30223c11b5b817c60bb29f94f1f,https://jobs.51job.com/all/coUzRRNQNoUWkDbwZm.html
397,助理 采购,喜士多便利店C-STORE-零售业-连锁,6250.0,上海·静安区,1年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/136048224.html?s=sou_sou_soulb&t=0_0&req=2bc6e295a9ee04165c78c8d82ad5093c,https://jobs.51job.com/all/coAmZVMFM1ATlVNAVh.html
398,C/C++开发（包食宿）,亿邦汇华（广州）科技有限公司,9000.0,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/foshan/143118088.html?s=sou_sou_soulb&t=0_0&req=81dac131877460174d4c23aa60451bf2,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
399,高级开发工程师（C/C++/python/go）,上海申电云数字科技有限公司,32500.0,上海·普陀区,10年以上,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147831308.html?s=sou_sou_soulb&t=0_0&req=3ec5b5b80849dbb04910c67e86283314,https://jobs.51job.com/all/coAWAAZ1A0DzhUMAdmVzc.html
400,c/c++开发工程师,成都贝施美医疗科技股份有限公司,8750.0,成都·双流区,1年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/chengdu/147846686.html?s=sou_sou_soulb&t=0_0&req=83b3ecc20bd0eb2adc8bca9e768aeff5,https://jobs.51job.com/all/coB2VcMVA7BzAGZVE3UzE.html
401,体验设计师（偏C端产品),“前程无忧”51job.com（上海）,10500.0,上海·浦东新区,8-9年,本科,外资（非欧美）,1000-5000人,专业服务(咨询、人力资源、财会),https://51rz.51job.com/job.html?jobid=140126804,https://51rz.51job.com/job.html?jobid=71752221&coid=1249
402,固件开发-C/C++,博彦科技股份有限公司,7600.0,上海,2年,本科,外资（欧美）,10000人以上,通信/电信/网络设备,https://jobs.51job.com/shanghai/145519930.html?s=sou_sou_soulb&t=0_0&req=51114fdc85498766b42bdc2b62122feb,https://jobs.51job.com/all/coB2UGYABmVmo.html
403,C/C++软件工程师,上海莫吉娜智能信息科技有限公司,15000.0,上海·徐汇区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/110651409.html?s=sou_sou_soulb&t=0_0&req=9d02555ffcf2f85365b5b1fef7c3305d,https://jobs.51job.com/all/coAmAFZFU3DjcAYwFmAmI.html
404,python后端开发工程师-(C),上海择仕信息科技有限公司,13000.0,上海·长宁区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/144772283.html?s=sou_sou_soulb&t=0_0&req=6c2ea572c113f4b70e48ac0ee243be3a,https://jobs.51job.com/all/coA2NTNlQzDjAOaFQ1VjY.html
405,软件工程师（C/C++方向）,皇虎测试科技（深圳）有限公司,15000.0,深圳·南山区,2年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/147796552.html?s=sou_sou_soulb&t=0_0&req=4186edbe229e1051294b00fb0da078a2,https://jobs.51job.com/all/coBmZWOlAzDjQAYFQ_XT0.html
406,85度C店员 19/h 就近分配,四川伯程润锦信息技术有限公司,4500.0,上海·杨浦区,无需经验,,民营,,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/144246639.html?s=sou_sou_soulb&t=0_0&req=cf3ce71d3d7d093a5fb9c1f1d93bc450,https://jobs.51job.com/all/coVjdVMl80VmhSNANkAWM.html
