,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
844,Linux运维工程师,华晨宝马汽车有限公司,12500.0,沈阳,5-7年,本科,合资,10000人以上,机械/设备/重工,https://jobs.51job.com/shenzhen/144384610.html?s=sou_sou_soulb&t=0_1&req=0c5bf2d45caf164e592ed64747b4f089,https://jobs.51job.com/all/coUTUCZFU2AzpVM1A2.html
845,Java工程师,优普道信息科技（广东）集团有限公司,9000.0,广州·海珠区,无需经验,本科,民营,,计算机软件,https://jobs.51job.com/foshan/138903569.html?s=sou_sou_soulb&t=0_0&req=5cbd948ef6a49a51aa3f7523b959705a,https://jobs.51job.com/all/coBGQGawJjUWpUOQNkVzA.html
846,Marketing Manager/市场经理,亚洲航空,8250.0,上海·长宁区,10年以上,本科,外资（非欧美）,5000-10000人,航天/航空,https://jobs.51job.com/shanghai/147999217.html?s=sou_sou_soulb&t=0_0&req=5aae3c06ccf02d8e4ef66033941696f0,https://jobs.51job.com/all/coAmBVOANlBThTPgRiAGw.html
847,测试开发工程师-国际化广告-创意与生态,字节跳动,3500.0,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147670365.html?s=sou_sou_soulb&t=0_0&req=e5f11c804a79ccf09ea3659214fc556e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
848,SRE 高级/运维工程师-今日头条,字节跳动,3750.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/136971647.html?s=sou_sou_soulb&t=0_0&req=e5f11c804a79ccf09ea3659214fc556e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
849,Web前端开发工程师,上海大智慧股份有限公司,17500.0,上海·浦东新区,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/136004235.html?s=sou_sou_soulb&t=0_0&req=d7c57a9cd60326b75adc84f9f3854a74,https://jobs.51job.com/all/coB2BWNl4_ADxUNgVjUjI.html
850,游戏后端工程师,广州沃佳科技有限公司,9250.0,广州·天河区,1年,本科,民营,50-150人,网络游戏,https://jobs.51job.com/guangzhou/147635447.html?s=sou_sou_soulb&t=0_0&req=75a812689c3ded2bd381945aca09052d,https://jobs.51job.com/all/coUTFWNAVkBj9VOQdnVzs.html
851,后端java开发,金舟消防工程（北京）股份有限公司,12500.0,北京·大兴区,3-4年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/beijing/126799339.html?s=sou_sou_soulb&t=0_0&req=5966e1db6b4ad8635ef1a3db2d312a6f,https://jobs.51job.com/all/coUjEGYQdnUW5UNVY1XTg.html
852,Senior Manager Product Management 351223,英飞凌科技（中国）有限公司,4500.0,上海·浦东新区,5-7年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/140110421.html?s=sou_sou_soulb&t=0_0&req=5966e1db6b4ad8635ef1a3db2d312a6f,https://jobs.51job.com/all/coB2NSNgBjBzkHY1Qz.html
853,高级运维工程师,图创集团,12500.0,广州·黄埔区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/148330226.html?s=sou_sou_soulb&t=0_0&req=12e5d0fcad04af2a8e9b351099a9a79e,https://jobs.51job.com/all/coVDBcOVY8BjkCZVczAWU.html
854,高级/资深Golang开发工程师,广州乐牛软件科技有限公司,8750.0,广州·海珠区,3-4年,本科,民营,500-1000人,网络游戏,https://jobs.51job.com/guangzhou/141797141.html?s=sou_sou_soulb&t=0_0&req=fdecdf207cf977b251e521ef83b19393,https://jobs.51job.com/all/coAGVRNlI2VG1TPlMzAmA.html
855,Customer Care Executive,欧时电子元件（上海）有限公司,8850.0,上海,2年,本科,外资（欧美）,150-500人,批发/零售,https://jobs.51job.com/shanghai/147639922.html?s=sou_sou_soulb&t=0_0&req=2eec3c2ea7ee45cf1101d86bf6a9f1b4,https://jobs.51job.com/all/coUzQCZwNoDjIGaw1t.html
856,TECHNICAL SUPPORT ENGINEER,永远电脑系统(上海)有限公司,6000.0,广州·荔湾区,2年,大专,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/guangzhou/143500390.html?s=sou_sou_soulb&t=0_0&req=69cb073d4fbfc0c8d4fdd8bcfdd232e3,https://jobs.51job.com/all/coVTZVMFAyAjVUM1Q0BWk.html
857,Services Consultant (HCM/Payroll),品丰（上海）信息科技有限公司,26500.0,上海·静安区,5-7年,本科,外资（欧美）,50-150人,外包服务,https://jobs.51job.com/shanghai/147651829.html?s=sou_sou_soulb&t=0_0&req=0c5bf2d45caf164e592ed64747b4f089,https://jobs.51job.com/all/coUjdUNlU2DzRTMAxpBWE.html
858,数据库DBA工程师,字节跳动,3750.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/133230458.html?s=sou_sou_soulb&t=0_0&req=41e1350b29da06a93257762459375938,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
859,用户产品行业通用方向server负责人-生活服务,字节跳动,8000.0,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147637233.html?s=sou_sou_soulb&t=0_0&req=e160826d3a8ec52a7c0be905e2c0ef23,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
860,服务端(资深)架构师 - 实时通信,字节跳动,6000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/131620055.html?s=sou_sou_soulb&t=0_0&req=0e873838777a639c32e5cc5134d0af33,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
861,资深测试开发工程师,字节跳动,12500.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/129586686.html?s=sou_sou_soulb&t=0_0&req=52224e999cf3ca8496c9482cc16cff90,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
862,中级Golang开发工程师MZ,京北方信息技术股份有限公司广州分公司,15000.0,广州·天河区,1年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/144066691.html?s=sou_sou_soulb&t=0_0&req=9c2b4e0f17c4fb957e7396a02b5db4d0,https://jobs.51job.com/all/coAmZXNFc9BzoAbFQzUTU.html
863,高级系统工程师 — 平台研发,字节跳动,12000.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/139105250.html?s=sou_sou_soulb&t=0_0&req=e5f11c804a79ccf09ea3659214fc556e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
864,首席架构师,上海申电云数字科技有限公司,50000.0,上海·普陀区,10年以上,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147995818.html?s=sou_sou_soulb&t=0_0&req=09360134dec3576b0c30ec38a7fe7dfc,https://jobs.51job.com/all/coAWAAZ1A0DzhUMAdmVzc.html
865,网络研发专家,字节跳动,4500.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/112210621.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
866,Golang,加绩（上海）科技服务有限公司,10100.0,上海·浦东新区,5-7年,大专,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/143005979.html?s=sou_sou_soulb&t=0_0&req=5966e1db6b4ad8635ef1a3db2d312a6f,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
867,Golang,紫光云数科技有限公司,9500.0,成都,2年,本科,合资,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/145754757.html?s=sou_sou_soulb&t=0_0&req=5966e1db6b4ad8635ef1a3db2d312a6f,https://jobs.51job.com/all/coBWcAYVY3Um8CZQRvVzQ.html
868,AI算法应用工程师15-19级正编,华为技术有限公司,4500.0,深圳·福田区,5-7年,本科,民营,10000人以上,通信/电信/网络设备,https://jobs.51job.com/shanghai/145933080.html?s=sou_sou_soulb&t=0_0&req=67b9a0995cee88198b40ba87aed83c67,https://jobs.51job.com/all/coA2RXNgBnATgPaQJn.html
869,资深后端开发工程师-LBA People Talent,字节跳动,10500.0,成都,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/chengdu/147159872.html?s=sou_sou_soulb&t=0_0&req=a79f527bc599788a4b3d64da752932ec,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
870,Staff Field Application Engineer,瑞萨电子管理(上海)有限公司,32500.0,上海·普陀区,3-4年,本科,外资（非欧美）,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/141889618.html?s=sou_sou_soulb&t=0_0&req=ac03b0dfaf8a135c57f23b8e9b6ef68f,https://jobs.51job.com/all/coCW1UN1cwVWhRN1Y3.html
871,云计算存储产品SRE工程师,字节跳动,12000.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/135880193.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
872,数据仓库高级工程师/开发工程师,字节跳动,12000.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/136510434.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
873,HR Coordinator,上海珺才企业管理咨询有限公司,9000.0,上海·浦东新区,2年,本科,民营,50-150人,外包服务,https://jobs.51job.com/shanghai/147428631.html?s=sou_sou_soulb&t=0_0&req=c1feef190131cb2bffefb509593af9ec,https://jobs.51job.com/all/coAmZVNlMxBDpSNQVgVzo.html
874,后端开发工程师-飞书人力套件,字节跳动,12000.0,广州,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/136114557.html?s=sou_sou_soulb&t=0_0&req=e5f11c804a79ccf09ea3659214fc556e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
875,Marketing Specialist,卓生照明有限公司,13000.0,深圳·福田区,3-4年,本科,外资（非欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146892750.html?s=sou_sou_soulb&t=0_0&req=116fe9533e4c3b98c251bb83105e16d8,https://jobs.51job.com/all/coVTRUNQdlBjgOa1M2AGI.html
876,Murex MxML Developer,利优科技资讯服务（深圳）有限公司,4500.0,北京,5-7年,本科,外资（欧美）,10000人以上,多元化业务集团公司,https://jobs.51job.com/guangzhou/147649108.html?s=sou_sou_soulb&t=0_0&req=5cbd948ef6a49a51aa3f7523b959705a,https://jobs.51job.com/all/coVDRWM1EzAj8GYFA7BmU.html
877,全栈开发工程师,人工智能与数字经济广东省实验室（广州）,8750.0,广州·海珠区,2年,硕士,事业单位,150-500人,,https://jobs.51job.com/guangzhou/147413437.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coAmMCZ1QxAT9UOFcwUzI.html
878,生信工程师,上海墨卓生物科技有限公司,15000.0,上海·浦东新区,3-4年,硕士,民营,50-150人,学术/科研,https://jobs.51job.com/shanghai/146637859.html?s=sou_sou_soulb&t=0_0&req=7bd1867cbea2e780dc6e0240154a0588,https://jobs.51job.com/all/coAmJRPQBrDzkBYVAyAWE.html
879,初中级DBA,武汉达梦数据库股份有限公司,13500.0,上海,1年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147144771.html?s=sou_sou_soulb&t=0_0&req=322bc510ddeb2e49d1531895504a6a7b,https://jobs.51job.com/all/coA2MCY146UW0HYw1r.html
880,高级java开发（密码服务）,格尔软件股份有限公司,11500.0,上海·静安区,5-7年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/144002387.html?s=sou_sou_soulb&t=0_0&req=2eec3c2ea7ee45cf1101d86bf6a9f1b4,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
881,Senior Sales Account Manager,新突思电子科技（上海）有限公司深圳分公司,65000.0,深圳·南山区,8-9年,本科,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146176885.html?s=sou_sou_soulb&t=0_0&req=ac03b0dfaf8a135c57f23b8e9b6ef68f,https://jobs.51job.com/all/coA2cFZVAxBz4HYwBiXT8.html
882,安全研发工程师（Golang/C++）,赛姆科技（广东）有限公司,9000.0,广州·海珠区,3-4年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/144380669.html?s=sou_sou_soulb&t=0_0&req=381a1933faafd23b76cdce00296c9a3b,https://jobs.51job.com/all/coCWhUMwRgBDNWMFMyXTA.html
883,容器平台开发/运维工程师 （SRE）,广东爱旭科技有限公司,2950.0,金华,5-7年,本科,已上市,1000-5000人,原材料和加工,http://campus.51job.com/Aikosolar2023/jobinfo.html?jobid=144769137,http://campus.51job.com/Aikosolar2023/
884,数据挖掘算法工程师-电商数据中台,字节跳动,4000.0,杭州,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/131794428.html?s=sou_sou_soulb&t=0_1&req=d7c57a9cd60326b75adc84f9f3854a74,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
885,web后端开发,深圳优尼信息技术有限公司,18500.0,义乌,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/147857818.html?s=sou_sou_soulb&t=0_1&req=75a812689c3ded2bd381945aca09052d,https://jobs.51job.com/all/coBmUFZlE7AzRRNAVkAWc.html
886,海外服务端资深研发工程师-数据工程,字节跳动,6500.0,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/146692974.html?s=sou_sou_soulb&t=0_0&req=67b9a0995cee88198b40ba87aed83c67,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
887,音视频服务端资深/高级研发工程师 - 今日头条,字节跳动,12000.0,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/139410644.html?s=sou_sou_soulb&t=0_0&req=09360134dec3576b0c30ec38a7fe7dfc,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
888,AMC Quality Engineer 生产质量工程师 (MJ000025),维宁尔（中国）电子有限公司,13500.0,上海·奉贤区,3-4年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/shanghai/147841328.html?s=sou_sou_soulb&t=0_0&req=0c5bf2d45caf164e592ed64747b4f089,https://jobs.51job.com/all/coVjVXM1Y8BD8EZAZtVTQ.html
889,容器云研发工程师,扬州万方科技股份有限公司,7800.0,北京,2年,本科,民营,150-500人,计算机硬件,https://jobs.51job.com/beijing/102115723.html?s=sou_sou_soulb&t=0_0&req=c1feef190131cb2bffefb509593af9ec,https://jobs.51job.com/all/coCWpXM1U0VmoOYg1nUDM.html
890,业务测试leader-飞书,字节跳动,7500.0,深圳,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/128388644.html?s=sou_sou_soulb&t=0_0&req=c1feef190131cb2bffefb509593af9ec,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
891,AI安全研究员,深圳市纽创信安科技开发有限公司,3750.0,深圳·南山区,1年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/144772573.html?s=sou_sou_soulb&t=0_0&req=c1feef190131cb2bffefb509593af9ec,https://jobs.51job.com/all/coUjdXNlIwAjQGZAVgUzU.html
892,高级产品经理-飞书零代码/低代码业务（LowCode）,字节跳动,3250.0,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/146038798.html?s=sou_sou_soulb&t=0_0&req=2ec112d07ed808f36fd7ebe676f96d39,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
893,APP应用工程师15-19级正编,华为技术有限公司,4500.0,深圳·福田区,5-7年,本科,民营,10000人以上,通信/电信/网络设备,https://jobs.51job.com/nanjing/145934535.html?s=sou_sou_soulb&t=0_0&req=0e873838777a639c32e5cc5134d0af33,https://jobs.51job.com/all/coA2RXNgBnATgPaQJn.html
894,外国人的助理,广州市黎茵萨贸易有限公司,5500.0,广州·越秀区,2年,大专,外企代表处,少于50人,贸易/进出口,https://jobs.51job.com/guangzhou/141334676.html?s=sou_sou_soulb&t=0_0&req=0e873838777a639c32e5cc5134d0af33,https://jobs.51job.com/all/coBWAFYwdnBz5WM1Q3B2U.html
895,后端架构师-今日头条,字节跳动,5500.0,深圳,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/142176486.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
896,近洋业务客户代表,马士基（中国）有限公司,9000.0,上海·黄浦区,3-4年,本科,外资（欧美）,5000-10000人,,https://jobs.51job.com/shanghai/146667078.html?s=sou_sou_soulb&t=0_0&req=12e5d0fcad04af2a8e9b351099a9a79e,https://jobs.51job.com/all/coAmdcMFA2ATxVNAFmAmI.html
897,QA-测试验证工程师,上海觉鑫智能科技有限公司,16500.0,上海·浦东新区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/133634418.html?s=sou_sou_soulb&t=0_0&req=e160826d3a8ec52a7c0be905e2c0ef23,https://jobs.51job.com/all/coUjJdPwRiVmhWOlczUTw.html
898,服装审版经理 - 英语口语流利,利丰贸易服务（上海）有限公司杭州分公司,10150.0,上海·闵行区,5-7年,大专,外资（非欧美）,50-150人,,https://jobs.51job.com/shanghai/147994587.html?s=sou_sou_soulb&t=0_0&req=52224e999cf3ca8496c9482cc16cff90,https://jobs.51job.com/all/coBmZSPlM1BjxUOQZkVjM.html
899,Golang,博彦科技广州有限公司,11500.0,上海·徐汇区,1年,本科,民营,,计算机软件,https://jobs.51job.com/shanghai/141317103.html?s=sou_sou_soulb&t=0_0&req=9c2b4e0f17c4fb957e7396a02b5db4d0,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
900,生活老师（寄宿老师）,广州科学城爱莎外籍人员子女学校有限公司,7000.0,广州·黄埔区,2年,本科,外资（非欧美）,150-500人,,https://jobs.51job.com/guangzhou/147271667.html?s=sou_sou_soulb&t=0_0&req=41e1350b29da06a93257762459375938,https://jobs.51job.com/all/coA2IAZwRlDzkDZ1QxVjM.html
901,网络工程师,东方电气(广州)重型机器有限公司,15000.0,广州·南沙区,3-4年,本科,国企,500-1000人,机械/设备/重工,https://jobs.51job.com/guangzhou/142717417.html?s=sou_sou_soulb&t=0_0&req=67b9a0995cee88198b40ba87aed83c67,https://jobs.51job.com/all/coUzcCZV80VG8CYVQxVjo.html
902,应用运维工程师,上铁互联信息技术江苏有限公司,12500.0,上海·静安区,1年,本科,国企,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/145997982.html?s=sou_sou_soulb&t=0_0&req=fdecdf207cf977b251e521ef83b19393,https://jobs.51job.com/all/coBWECbwRuDzBVNQxqAWI.html
903,QM officer,河北旭高企业管理咨询有限公司,8000.0,上海·青浦区,2年,本科,民营,,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/139637978.html?s=sou_sou_soulb&t=0_0&req=69cb073d4fbfc0c8d4fdd8bcfdd232e3,https://jobs.51job.com/all/coA2IAZARuUW0GZQVnUj4.html
904,产品专家-A23-001(J13393),上海联影医疗科技股份有限公司,12500.0,上海·嘉定区,2年,本科,民营,5000-10000人,医疗设备/器械,https://jobs.51job.com/shanghai/146900441.html?s=sou_sou_soulb&t=0_0&req=c1feef190131cb2bffefb509593af9ec,https://jobs.51job.com/all/coB2MFZFM1VGoOaQJkBWg.html
905,Sr.  Staff IC Verification Engineer,新突思电子科技（上海）有限公司深圳分公司,75000.0,成都,5-7年,本科,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/139080447.html?s=sou_sou_soulb&t=0_0&req=0e873838777a639c32e5cc5134d0af33,https://jobs.51job.com/all/coA2cFZVAxBz4HYwBiXT8.html
906,软件研发岗,中国互联网络信息中心（CNNIC）,12500.0,北京,无需经验,硕士,事业单位,150-500人,通信/电信运营、增值服务,https://jobs.51job.com/beijing/127935390.html?s=sou_sou_soulb&t=0_0&req=1fc4718dfe31c425af7439244f435f3e,https://jobs.51job.com/all/coUTVQM1AwBjA.html
907,EDR安全工程师(J11282),山石网科通信技术股份有限公司,9000.0,北京,2年,本科,合资,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/suzhou/144994063.html?s=sou_sou_soulb&t=0_0&req=322bc510ddeb2e49d1531895504a6a7b,https://jobs.51job.com/all/coAmZSN1EzUW8EZFAzUD0.html
908,内容安全算法工程师-抖音电商,字节跳动,12000.0,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/137737340.html?s=sou_sou_soulb&t=0_0&req=3a6eabbc535ee458d9fd49a1398295bd,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
909,业务拓展经理-港股IPO服务方向,卓佳咨询（北京）有限公司上海分公司,9000.0,北京·朝阳区,5-7年,本科,外资（非欧美）,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/146835646.html?s=sou_sou_soulb&t=0_0&req=67b9a0995cee88198b40ba87aed83c67,https://jobs.51job.com/all/coVTZQMVU2DjkEYgNpAmU.html
